qid	competition	timestamp	section	number	original_question	original_answer	original_additional_info
QA20CAPR-2331	第1回AI王	2020/12/23	未使用問題	2331	『イソップ物語』のなかで、牛の大きさを表わそうとして体を膨らませ、爆発してしまった動物は何でしょう？	カエル	
QA20CAPR-2333	第1回AI王	2020/12/23	未使用問題	2333	福島県のスパリゾートハワイアンズのダンスチームをモデルに制作された、李相日監督の映画といえば何でしょう？	フラガール	
QA20CAPR-2338	第1回AI王	2020/12/23	未使用問題	2338	母の日は日曜日ですが、父の日は何曜日でしょう？	日曜日	
QA20CAPR-2341	第1回AI王	2020/12/23	未使用問題	2341	インド洋や南アジアに吹く季節風のことを、アラビア語の「季節」という意味の言葉で何というでしょう？	モンスーン	
QA20CAPR-2345	第1回AI王	2020/12/23	未使用問題	2345	1970年ごろに開始され2018年に終了した、政府の主導で米の生産量を減らす政策のことを何というでしょう？	減反政策	
QA20CAPR-2346	第1回AI王	2020/12/23	未使用問題	2346	昭和期に日本の家庭に普及していたダイヤル式の電話機のことを、その色から一般に何というでしょう？	黒電話	
QA20CAPR-2351	第1回AI王	2020/12/23	未使用問題	2351	イタリア語で「小さい家」という意味をもつ、ルーレットやブラックジャックなどのゲームを対象として賭博場を何というでしょう？	カジノ	
QA20CAPR-2357	第1回AI王	2020/12/23	未使用問題	2357	英語圏の男性名「デヴィッド」の由来である、巨人ゴリアテを倒した伝説で知られる古代イスラエルの王様は誰でしょう？	ダビデ	
QA20CAPR-2363	第1回AI王	2020/12/23	未使用問題	2363	モーツァルトの出身地であるザルツブルク、冬のオリンピックが開催されたインスブルック、少年合唱団で知られるウィーンといえば、どこの国の都市でしょう？	オーストリア	
QA20CAPR-2366	第1回AI王	2020/12/23	未使用問題	2366	カメラメーカーのハッセルブラッド、通信機器メーカーのエリクソン、自動車メーカーのボルボが、いずれも本社を置く国はどこでしょう？	スウェーデン	
QA20CAPR-2368	第1回AI王	2020/12/23	未使用問題	2368	小説『走れメロス』に登場するセリヌンティウスの職業でもある、石材を加工する職人のことを何というでしょう？	石工	
QA20CAPR-2370	第1回AI王	2020/12/23	未使用問題	2370	パソコンの入力装置の一つで、その名前がポピュラー音楽における鍵盤楽器の総称と同じなのは何でしょう？	キーボード (コンピュータ)	
QA20CAPR-2371	第1回AI王	2020/12/23	未使用問題	2371	アメリカ映画で『フルメタル・ジャケット』『シャイニング』『2001年宇宙の旅』といえば、共通して監督を務めたのは誰でしょう？	スタンリー・キューブリック	
QA20CAPR-2374	第1回AI王	2020/12/23	未使用問題	2374	人間の歯を構成する硬組織のうち、口の中に剥きだしになっているのは何質でしょう？	エナメル質	
QA20CAPR-2382	第1回AI王	2020/12/23	未使用問題	2382	かつて放送されていたテレビ番組『進ぬ!電波少年』で、東大合格を目指して猛勉強する企画で大人気となった芸人は誰でしょう？	坂本ちゃん	
QA20CAPR-2384	第1回AI王	2020/12/23	未使用問題	2384	神木隆之介が主人公の立花瀧の声を演じた、日本の名作アニメ映画は何でしょう？	君の名は。	
QA20CAPR-2387	第1回AI王	2020/12/23	未使用問題	2387	六歌仙に数えられる歌人のうち、唯一、小倉百人一首にその歌が選ばれていないのは誰でしょう？	大友黒主	
QA20CAPR-2388	第1回AI王	2020/12/23	未使用問題	2388	「音楽の父」とよばれた作曲家はバッハですが、「交響曲の父」とよばれたオーストリアの作曲家は誰でしょう？	フランツ・ヨーゼフ・ハイドン	
QA20CAPR-2389	第1回AI王	2020/12/23	未使用問題	2389	1919年に連合国とオスマン帝国との間で結ばれた、第一次世界大戦の講和条約のひとつは何でしょう？	セーヴル条約	
QA20CAPR-2395	第1回AI王	2020/12/23	未使用問題	2395	2020年12月現在、インスタグラムのフォロワー数で日本一となっている、そのふくよかな体型も印象的な女性芸人といえば誰でしょう？	渡辺直美	
QA20CAPR-2396	第1回AI王	2020/12/23	未使用問題	2396	2020年にシングルからアイスダンスに転向した、2010年のバンクーバー五輪ではメダルを獲得している日本のフィギュアスケート選手は誰でしょう？	高橋大輔 (フィギュアスケート選手)	
QA20CAPR-2397	第1回AI王	2020/12/23	未使用問題	2397	イラストレーターの森倉円がキャラクターデザインを行った、2020年12月現在日本で最もチャンネル登録者数が多いバーチャルユーチューバーは誰でしょう？	キズナアイ	
QA20CAPR-2398	第1回AI王	2020/12/23	未使用問題	2398	2019年12月に古巣である埼玉西武ライオンズに復帰した、メジャーリーグでも活躍したプロ野球選手は誰でしょう？	松坂大輔	
QA20CAPR-2399	第1回AI王	2020/12/23	未使用問題	2399	2017年のスタート以降、クイズ番組『99人の壁』で司会を務めている俳優は誰でしょう？	佐藤二朗	
QA20CAPR-2400	第1回AI王	2020/12/23	未使用問題	2400	2019年にFIFA女子ワールドカップが開催された国はどこでしょう？	フランス	
QA20CAPR-2401	第1回AI王	2020/12/23	未使用問題	2401	日本では2019年2月に公開された、『ラ・ラ・ランド』のデイミアン・チャゼルとライアン・ゴズリングが再びタッグを組んだ映画は何でしょう？	ファースト・マン	
QA20CAPR-2402	第1回AI王	2020/12/23	未使用問題	2402	テレビアニメ『かぐや様は告らせたい〜天才たちの恋愛頭脳戦〜』のオープニングテーマ『ラブ・ドラマティック feat. 伊原六花』を歌う歌手は誰でしょう？	鈴木雅之 (歌手)	
QA20CAPR-2403	第1回AI王	2020/12/23	未使用問題	2403	2019年1月5日に行われたシーホース三河戦で国内トップリーグ通算10000得点を達成した、元バスケットボール選手は誰でしょう？	折茂武彦	
QA20CAPR-2404	第1回AI王	2020/12/23	未使用問題	2404	2019年1月に現役を引退した横綱・稀勢の里が襲名した年寄名跡は何でしょう？	荒磯 (相撲)	
QA20CAPR-2405	第1回AI王	2020/12/23	未使用問題	2405	2019年1月18日に全国公開された映画『めんたいぴりり』の主人公・海野俊之のモデルである、辛子明太子メーカー「ふくや」の創業者は誰でしょう？	川原俊夫	
QA20CAPR-2406	第1回AI王	2020/12/23	未使用問題	2406	2019年にヤマハ発動機ジュビロの監督を退任した、息子にプロ野球選手の幸太郎をもつラグビー指導者は誰でしょう？	清宮克幸	
QA20CAPR-2407	第1回AI王	2020/12/23	未使用問題	2407	肩幅がとても広いことで知られている、2019年シーズンから中日ドラゴンズの監督を務めているプロ野球の指導者は誰でしょう？	与田剛	
QA20CAPR-2408	第1回AI王	2020/12/23	未使用問題	2408	2019年2月にテレビ番組『ウチのガヤがすみません！』内で解散を発表した、総合格闘技経験者の吉田寛とシステマを習っている南川聡史からなるお笑いコンビは何でしょう？	ピーマンズスタンダード	
QA20CAPR-2409	第1回AI王	2020/12/23	未使用問題	2409	2019年2月16日に藤井聡太が優勝し二連覇を達成した、朝日新聞社が主催する将棋の棋戦は何でしょう？	朝日杯将棋オープン戦	
QA20CAPR-2410	第1回AI王	2020/12/23	未使用問題	2410	2004年から2020年12月現在まで、長きにわたりロシア連邦の外務大臣を務めている政治家は誰でしょう？	セルゲイ・ラブロフ	
QA20CAPR-2411	第1回AI王	2020/12/23	未使用問題	2411	2019年に結婚を発表した元AKB48の篠田麻里子が結婚相手との共通点のひとつにあげたのは、何を食べて育ったことでしょう？	玄米	
QA20CAPR-2412	第1回AI王	2020/12/23	未使用問題	2412	2019年2月22日に八段への昇段を決めた、愛知県出身の将棋棋士は誰でしょう？	杉本昌隆	
QA20CAPR-2413	第1回AI王	2020/12/23	未使用問題	2413	2019年2月23日の鹿島アントラーズ戦で2得点を挙げ、「J3・J2・J1で３年連続開幕戦ゴール」という快挙を達成した、当時大分トリニータに所属していたサッカー選手は誰でしょう？	藤本憲明	
QA20CAPR-2414	第1回AI王	2020/12/23	未使用問題	2414	ロンドン五輪ではアルゼンチン代表を4位に導いている、現在の「AKATSUKI FIVE」バスケットボール男子日本代表のヘッドコーチは誰でしょう？	フリオ・ラマス	
QA20CAPR-2415	第1回AI王	2020/12/23	未使用問題	2415	2019年2月に米朝首脳会談が開かれた、東南アジアの都市はどこでしょう？	ハノイ	
QA20CAPR-2416	第1回AI王	2020/12/23	未使用問題	2416	2019年3月公開のWEB動画「関西電気保安グルーヴ」にて関西電気保安協会のサウンドロゴのリミックスを手掛けたミュージシャンは誰でしょう？	石野卓球	
QA20CAPR-2417	第1回AI王	2020/12/23	未使用問題	2417	連続テレビ小説『まんぷく』でヒロインの福子の姪・香田吉乃役を演じ注目を集めた若手女優は誰でしょう？	深川麻衣	
QA20CAPR-2418	第1回AI王	2020/12/23	未使用問題	2418	2019年に日本代表に初選出された、現在はベルギーのKベールスホトVAでプレーしているサッカー選手は誰でしょう？	鈴木武蔵	
QA20CAPR-2419	第1回AI王	2020/12/23	未使用問題	2419	2019年に開催されたFIBAバスケットボール・ワールドカップの1次ラウンドで日本と対戦した3ヶ国とは、トルコ、チェコとどこでしょう？	アメリカ合衆国	
QA20CAPR-2420	第1回AI王	2020/12/23	未使用問題	2420	2019年3月15日に船橋競馬場で引退式を行った、アブクマポーロやトーシンブリザードといった南関東の歴史的名馬に騎乗し、地方競馬通算6269勝をあげた騎手は誰でしょう？	石崎隆之	
QA20CAPR-2421	第1回AI王	2020/12/23	未使用問題	2421	アルバム『いつかみた国』がCDショップ大賞2019で東海ブロック賞を受賞した、男性シンガーソングライターは誰でしょう？	崎山蒼志	
QA20CAPR-2422	第1回AI王	2020/12/23	未使用問題	2422	2019年にテレビアニメ版が放送された、惑星間の往来が可能になった未来の世界を舞台とする、篠原健太のSF漫画は何でしょう？	彼方のアストラ	
QA20CAPR-2423	第1回AI王	2020/12/23	未使用問題	2423	2019年のフィギュアスケート世界選手権で、シニアの女子選手で初めて四回転ジャンプを成功させたフィギュアスケーターは誰でしょう？	エリザヴェート・トゥルシンバエワ	
QA20CAPR-2424	第1回AI王	2020/12/23	未使用問題	2424	2019年の映画『バンブルビー』の日本語吹き替え版では姉の土屋太鳳との共演を果たしている、代表的な役に『ボールルームへようこそ』の富士田多々良などがある声優は誰でしょう？	土屋神葉	
QA20CAPR-2425	第1回AI王	2020/12/23	未使用問題	2425	2019年4月から1年間、トーク番組『A-Studio』のサブMCを務めた、ドラマ『義母と娘のブルース』などに出演した女優は誰でしょう？	上白石萌歌	
QA20CAPR-2426	第1回AI王	2020/12/23	未使用問題	2426	2019年から雑誌『Popteen』の専属モデルとして活躍している香音の父親であるタレントは誰でしょう？	野々村真	
QA20CAPR-2427	第1回AI王	2020/12/23	未使用問題	2427	2019年に活動再開を発表した、アニメ『SLAM DUNK』第2期オープニングテーマ『ぜったいに 誰も』を歌ったロックバンドは何でしょう？	ZYYG	
QA20CAPR-2428	第1回AI王	2020/12/23	未使用問題	2428	卒業生に漫画家の堀越耕平や俳優の伊武雅刀がいる、2019年の第91回選抜高等学校野球大会で優勝した高校はどこでしょう？	東邦高等学校	
QA20CAPR-2429	第1回AI王	2020/12/23	未使用問題	2429	2019年に『僕のスーパーラブストーリー！！～王子と男子は紙一重！？～』という作品で少女漫画家デビューした、アイドルユニット「King & Prince」のメンバーは誰でしょう？	高橋海人	
QA20CAPR-2430	第1回AI王	2020/12/23	未使用問題	2430	2019年にフィギュアスケーターの坂本花織が進学した大学はどこでしょう？	神戸学院大学	
QA20CAPR-2431	第1回AI王	2020/12/23	未使用問題	2431	2019年の男子ゴルフ「マスターズ」を制し、メジャー通算15勝目を挙げたプロゴルファーは誰でしょう？	タイガー・ウッズ	
QA20CAPR-2432	第1回AI王	2020/12/23	未使用問題	2432	2代目しんのすけ役の小林由美子にとっては劇場版初参加作品となる、2019年4月公開の映画『クレヨンしんちゃん』27作目のタイトルは何でしょう？	クレヨンしんちゃん 新婚旅行ハリケーン 〜失われたひろし〜	
QA20CAPR-2433	第1回AI王	2020/12/23	未使用問題	2433	2019年4月27日から5月12日まで、期間限定で駅名表記を母の日にちなんだ形に変更した、京成電鉄の駅はどこでしょう？	市川真間駅	
QA20CAPR-2434	第1回AI王	2020/12/23	未使用問題	2434	2019年放送のテレビドラマ『べしゃり暮らし』で連続ドラマの演出に初挑戦したお笑い芸人は誰でしょう？	劇団ひとり	
QA20CAPR-2435	第1回AI王	2020/12/23	未使用問題	2435	2019年4月28日に指原莉乃のHKT48卒業コンサートが開催された野球場はどこでしょう？	横浜スタジアム	
QA20CAPR-2436	第1回AI王	2020/12/23	未使用問題	2436	2019年4月に声優・歌手の三森すずことの結婚を発表したプロレスラーは誰でしょう？	オカダ・カズチカ	
QA20CAPR-2437	第1回AI王	2020/12/23	未使用問題	2437	信楽焼の魅力にひかれ陶芸の世界へ飛び込む川原喜美子を主人公とする、2019年秋から2020年春にかけて放送されたNHK朝の連続テレビ小説は何でしょう？	スカーレット (テレビドラマ)	
QA20CAPR-2438	第1回AI王	2020/12/23	未使用問題	2438	「蹴撃の貴公子」こと京極真が登場することでも話題となった、2019年４月に公開された劇場版『名探偵コナン』シリーズ23作目のタイトルは何でしょう？	名探偵コナン 紺青の拳	
QA20CAPR-2439	第1回AI王	2020/12/23	未使用問題	2439	2020年12月現在、日本フェンシング協会の会長を務めている、フェンシングの元日本代表選手は誰でしょう？	太田雄貴	
QA20CAPR-2440	第1回AI王	2020/12/23	未使用問題	2440	海外でプレーするスポーツ選手で、田中力、八村塁、渡邊雄太といえば、どんな競技の選手でしょう？	バスケットボール	
QA20CAPR-2441	第1回AI王	2020/12/23	未使用問題	2441	2019年5月1日の中日戦で、山井大介から日本プロ野球の令和第1号本塁打を放った巨人の選手は誰でしょう？	坂本勇人	
QA20CAPR-2442	第1回AI王	2020/12/23	未使用問題	2442	2019年5月3日公開の映画『名探偵ピカチュウ』の日本語吹き替え版で、名探偵ピカチュウの声を演じた男性俳優は誰でしょう？	西島秀俊	
QA20CAPR-2443	第1回AI王	2020/12/23	未使用問題	2443	2019年は1位入線したマキシマムセキュリティが降着となった結果、穴馬のカントリーハウスが繰り上がりで優勝を果たした、アメリカ競馬のG1レースは何でしょう？	ケンタッキーダービー	
QA20CAPR-2444	第1回AI王	2020/12/23	未使用問題	2444	2019年5月9日のタイガース戦で、MLB史上4人目となる通算2000打点を達成した、ロサンゼルス・エンゼルス所属のメジャーリーガーは誰でしょう？	アルバート・プホルス	
QA20CAPR-2445	第1回AI王	2020/12/23	未使用問題	2445	2019年の中央競馬で活躍したダミアン・レーン騎手の出身国はどこでしょう？	オーストラリア	
QA20CAPR-2446	第1回AI王	2020/12/23	未使用問題	2446	2019年に世界文化遺産に登録された、大阪府にある古墳群の総称は何でしょう？	百舌鳥・古市古墳群	
QA20CAPR-2447	第1回AI王	2020/12/23	未使用問題	2447	レギュラーシーズン全60試合に先発出場してチームの東地区首位に貢献し、2018-19シーズンのB.LEAGUE MVPに輝いた、千葉ジェッツのポイントガードは誰でしょう？	富樫勇樹	
QA20CAPR-2448	第1回AI王	2020/12/23	未使用問題	2448	2019年6月1日にマディソン・スクエア・ガーデンで開催された試合で、三冠王者のアンソニー・ジョシュアにTKO勝ちし、メキシコ系では初となるヘビー級王者となったボクサーは誰でしょう？	アンディ・ルイス・ジュニア	
QA20CAPR-2449	第1回AI王	2020/12/23	未使用問題	2449	2019年、サッカーUEFAネーションズリーグ初代王者に輝いたのは、どこの国の代表チームでしょう？	ポルトガル	
QA20CAPR-2450	第1回AI王	2020/12/23	未使用問題	2450	2019年の『熱闘甲子園』のテーマソングである『宿命』を歌った4人組バンドは何でしょう？	Official髭男dism	
QA20CAPR-2451	第1回AI王	2020/12/23	未使用問題	2451	2019年6月発売の『ようかい でるでるばあ!!』で絵本作家デビューした、『蔵六の奇病』『地獄変』といった怪奇漫画を描いた漫画家は誰でしょう？	日野日出志	
QA20CAPR-2452	第1回AI王	2020/12/23	未使用問題	2452	2019年6月19日に、ハロウィーンや年越しなどの期間に限定して路上や公園での飲酒・迷惑行為を禁止する条例が成立した、東京都の区はどこでしょう？	渋谷区	
QA20CAPR-2453	第1回AI王	2020/12/23	未使用問題	2453	2019年6月24日のIOC総会において2026年の冬季五輪開催地に決定した2つの都市とは、ミラノとどこでしょう？	コルティーナ・ダンペッツォ	
QA20CAPR-2454	第1回AI王	2020/12/23	未使用問題	2454	2019年に新人選手としては交流戦史上初の首位打者になった、オリックス・バファローズ所属のプロ野球選手は誰でしょう？	中川圭太	
QA20CAPR-2455	第1回AI王	2020/12/23	未使用問題	2455	現在放送中のJA共済のテレビCMに、有村架純の妹役で出演している若手女優は誰でしょう？	浜辺美波	
QA20CAPR-2456	第1回AI王	2020/12/23	未使用問題	2456	2019年8月に発売された東京スカパラダイスオーケストラの45枚目のシングルにゲストボーカルとして参加したミュージシャンは誰でしょう？	桜井和寿	
QA20CAPR-2457	第1回AI王	2020/12/23	未使用問題	2457	2019年のテレビドラマ『びしょ濡れ探偵 水野羽衣』でドラマ初主演を果たした、歌手としても活躍している女優は誰でしょう？	大原櫻子	
QA20CAPR-2458	第1回AI王	2020/12/23	未使用問題	2458	2019年7月5日に開かれた世界遺産委員会の審査で新たに世界遺産に登録された、イラクの首都バグダッドの南にある古代遺跡は何でしょう？	バビロン	
QA20CAPR-2459	第1回AI王	2020/12/23	未使用問題	2459	2019年8月に公開された映画『ライオン・キング』のプレミアム吹替版で、シンバ役を演じたのは賀来賢人ですが、スカー役を演じたのは誰でしょう？	江口洋介	
QA20CAPR-2460	第1回AI王	2020/12/23	未使用問題	2460	2019年9月1日をもってグループから卒業した、アイドルグループ・乃木坂46の初代キャプテンは誰でしょう？	桜井玲香	
QA20CAPR-2461	第1回AI王	2020/12/23	未使用問題	2461	代表作に2019年及び2020年にドラマ版が放送された『ルパンの娘』がある小説家は誰でしょう？	横関大	
QA20CAPR-2462	第1回AI王	2020/12/23	未使用問題	2462	2019年7月17日に現役引退を表明した、熊本県の本田フィットネスボクシングジム所属の元WBOミニマム級王者は誰でしょう？	福原辰弥	
QA20CAPR-2463	第1回AI王	2020/12/23	未使用問題	2463	2019年にテレビドラマ化したコナリミサトの漫画『凪のお暇』が連載されている、秋田書店の月刊漫画雑誌は何でしょう？	Eleganceイブ	
QA20CAPR-2464	第1回AI王	2020/12/23	未使用問題	2464	2019年7月19日の試合で、オリックスの増井浩俊から史上20人目となる通算400号本塁打を放ったプロ野球選手は誰でしょう？	中村剛也	
QA20CAPR-2465	第1回AI王	2020/12/23	未使用問題	2465	2019年7月22日に没後10年をむかえた、カッティングを駆使した攻撃的な演奏で人気を博したTHEE MICHELLE GUN ELEPHANTのギタリストは誰でしょう？	アベフトシ	
QA20CAPR-2466	第1回AI王	2020/12/23	未使用問題	2466	2019年7月30日にサッカーJ1・鹿島アントラーズの経営権取得を発表した、フリマアプリ大手の会社はどこでしょう？	メルカリ	
QA20CAPR-2467	第1回AI王	2020/12/23	未使用問題	2467	アイヌ語で「風」という意味の名がついた、北海道千歳市にあるアウトレットモールで、伝説の20万人ライブから20年後の2019年7月31日、ここの駐車場でGLAYによるフリーライブが開催され話題となったのはどこでしょう？	千歳アウトレットモール・レラ	
QA20CAPR-2468	第1回AI王	2020/12/23	未使用問題	2468	2019年8月9日に独自の携帯端末用OSである「HarmonyOS」を発表した、大手通信機器メーカーはどこでしょう？	ファーウェイ	
QA20CAPR-2469	第1回AI王	2020/12/23	未使用問題	2469	優勝決定戦ででジェイ・ホワイトを下し、2019年に新日本プロレスのG1クライマックス29で初優勝を果たしたプロレスラーは誰でしょう？	飯伏幸太	
QA20CAPR-2470	第1回AI王	2020/12/23	未使用問題	2470	2019年8月からの約１年間、サッカー元日本代表の香川真司が所属していた、スペイン2部のサッカークラブはどこでしょう？	レアル・サラゴサ	
QA20CAPR-2471	第1回AI王	2020/12/23	未使用問題	2471	2020年公開の映画『夏、至るころ』で映画監督デビューを果たした、人気若手女優は誰でしょう？	池田エライザ	
QA20CAPR-2472	第1回AI王	2020/12/23	未使用問題	2472	2019年8月にリリースしたアルバム『GUNDAM SONG COVERS』がヒットを記録した、ベテラン女性シンガーは誰でしょう？	森口博子	
QA20CAPR-2473	第1回AI王	2020/12/23	未使用問題	2473	2019年8月18日のイベントを持って吉本坂46を卒業し、同グループで最初の卒業メンバーとなったお笑いタレントは誰でしょう？	野沢直子	
QA20CAPR-2474	第1回AI王	2020/12/23	未使用問題	2474	フォーブスによる2019年の「世界で最も稼ぐ男優ランキング」で1位に輝いた、『ワイルド・スピード』シリーズのルーク・ホブス役などで人気の俳優は誰でしょう？	ドウェイン・ジョンソン	
QA20CAPR-2475	第1回AI王	2020/12/23	未使用問題	2475	2019年8月25日、音楽ユニット・CHAGE and ASKAからの脱退を発表したミュージシャンは誰でしょう？	ASKA	
QA20CAPR-2476	第1回AI王	2020/12/23	未使用問題	2476	2019年8月28日に「あれから」という副題がついたアンサーソングがリリースされた、シンガーソングライター・平松愛理の大ヒット曲は何でしょう？	部屋とYシャツと私	
QA20CAPR-2477	第1回AI王	2020/12/23	未使用問題	2477	2019年9月8日のレッドブル・エアレース2019シーズン最終戦で優勝し、有終の美を飾ったパイロットは誰でしょう？	室屋義秀	
QA20CAPR-2478	第1回AI王	2020/12/23	未使用問題	2478	55歳の誕生日である2019年9月10日に、自身が創業したアリババグループの会長職を退いた、中国の起業家は誰でしょう？	馬雲	
QA20CAPR-2479	第1回AI王	2020/12/23	未使用問題	2479	2019年にイグ・ノーベル化学賞を受賞した明海大学の渡部茂らが研究したのは、5歳の子供が1日に出すどんなものの量でしょう？	唾液	
QA20CAPR-2480	第1回AI王	2020/12/23	未使用問題	2480	リッキー・ルビオやマーク・ガソルの活躍により、2019年の男子バスケットボールW杯決勝でアルゼンチンを下し、3大会ぶり2度目の優勝を果たした国はどこでしょう？	スペイン	
QA20CAPR-2481	第1回AI王	2020/12/23	未使用問題	2481	2019年9月15日に開催されたマラソングランドチャンピオンシップで、男子の優勝者は中村匠吾ですが、女子の優勝者は誰でしょう？	前田穂南	
QA20CAPR-2482	第1回AI王	2020/12/23	未使用問題	2482	パリコレモデルを目指す藤戸千雪と、ファッションデザイナー志望の都村育人の姿を描いた、2020年にテレビアニメ化された猪ノ谷言葉の漫画は何でしょう？	ランウェイで笑って	
QA20CAPR-2483	第1回AI王	2020/12/23	未使用問題	2483	アイドルをテーマにしたギャグ漫画『新世紀アイドル伝説 彼方セブンチェンジ』を描いている、2019年にアイドルグループ・でんぱ組.incの古川未鈴と結婚した漫画家は誰でしょう？	麻生周一	
QA20CAPR-2484	第1回AI王	2020/12/23	未使用問題	2484	2019年10月19日に第17巻「遙かなる帰路」が発売された、神坂一の人気ライトノベルシリーズは何でしょう？	スレイヤーズ	
QA20CAPR-2485	第1回AI王	2020/12/23	未使用問題	2485	2019年9月をもって解散した、『白雪姫』や『たいようの哀悼歌』といった楽曲をリリースしているダンス＆ボーカルグループは何でしょう？	Flower (グループ)	
QA20CAPR-2486	第1回AI王	2020/12/23	未使用問題	2486	2019年9月に吉本興業とマネジメント契約を締結した、ASモナコやアーセナルなどを率いたフランスのサッカー指導者は誰でしょう？	アーセン・ベンゲル	
QA20CAPR-2487	第1回AI王	2020/12/23	未使用問題	2487	2019年9月にYouTubeチャンネル「M’s TABLE」を開設した、料理好きとして知られるタレントは誰でしょう？	速水もこみち	
QA20CAPR-2488	第1回AI王	2020/12/23	未使用問題	2488	2019年に人気俳優のイ・ワンと結婚した、2011年から日本ツアーに参戦し賞金女王にも輝いている韓国の女子プロゴルファーは誰でしょう？	イ・ボミ	
QA20CAPR-2489	第1回AI王	2020/12/23	未使用問題	2489	2019年、阿蘇ロックフェスティバル2019が開催された都市はどこでしょう？	北九州市	
QA20CAPR-2490	第1回AI王	2020/12/23	未使用問題	2490	2019年10月13日のラグビーW杯スコットランド戦で代表初トライを決めた、日本代表のプロップは誰でしょう？	稲垣啓太	
QA20CAPR-2491	第1回AI王	2020/12/23	未使用問題	2491	2019年の『イクメン オブ ザ イヤー 2019』で「イクメン動画クリエイター部門」を受賞した、2018年4月に第1子が誕生しているYouTuberは誰でしょう？	SEIKIN	
QA20CAPR-2492	第1回AI王	2020/12/23	未使用問題	2492	『令和元年度NHK新人お笑い大賞』で大賞に輝いた、西村真二ときょんのふたりからなるお笑いコンビは何でしょう？	ラフレクラン	
QA20CAPR-2493	第1回AI王	2020/12/23	未使用問題	2493	2019年10月に現役引退を表明した、MLB通算251勝をあげ、2007年にはサイ・ヤング賞に輝いている、ニューヨーク・ヤンキースなどで活躍した投手は誰でしょう？	CC・サバシア	
QA20CAPR-2494	第1回AI王	2020/12/23	未使用問題	2494	2019年11月より、映像やテロップを含めた完成作品の投稿が解禁となった、バラエティ番組『タモリ倶楽部』内の視聴者投稿コーナーは何でしょう？	空耳アワー	
QA20CAPR-2495	第1回AI王	2020/12/23	未使用問題	2495	2019年12月25日に、前作から5年ぶりとなるオリジナルアルバム『WE DO』をリリースした音楽ユニットは何でしょう？	いきものがかり	
QA20CAPR-2496	第1回AI王	2020/12/23	未使用問題	2496	2019年、「同一のアニメ作品のキャラクターを最も長く演じてきた声優」としてギネス世界記録に認定された日本の女性声優は誰でしょう？	加藤みどり	
QA20CAPR-2497	第1回AI王	2020/12/23	未使用問題	2497	2019年11月、マウリシオ・ポチェッティーノの後任として、イングランド・プレミアリーグのトッテナム・ホットスパーFCの監督に就任したサッカー指導者は誰でしょう？	ジョゼ・モウリーニョ	
QA20CAPR-2498	第1回AI王	2020/12/23	未使用問題	2498	無印良品が2020年春から一部店舗で販売を開始したのは、どんな生き物の粉末を練り込んだせんべいでしょう？	コオロギ	
QA20CAPR-2499	第1回AI王	2020/12/23	未使用問題	2499	元フランス代表のゴミスや元イタリア代表のジョヴィンコといったアタッカーを擁し、2019年のAFCチャンピオンズリーグを制した、サウジアラビアのサッカークラブはどこでしょう？	アル・ヒラル	
QA20CAPR-2500	第1回AI王	2020/12/23	未使用問題	2500	2020年3月に暫定的に開業した、東京都港区にあるJR東日本の駅は何でしょう？	高輪ゲートウェイ駅	
QA20CAPR-2506	第1回AI王	2021/02/27	未使用問題	2506	音楽ゲームがあまりにも上手な人をあらわす俗称にもなっている、アフリカに生息する哺乳類は何でしょう？	ゴリラ	
QA20CAPR-2507	第1回AI王	2021/02/27	未使用問題	2507	ビールベースのカクテル「ダブルカルチャード」とは、ビールに何を加えたものでしょう？	カルピス	
QA20CAPR-2512	第1回AI王	2021/02/27	未使用問題	2512	ホップ・ブルー、デイジー・レッド、パクパク・イエロー、ルンルン・ピンク、ルンバ・オレンジ、トイ・ブラウン、パット・グリーンという7匹の公式キャラクターがいる明治のお菓子は何でしょう？	マーブルチョコレート	
QA20CAPR-2517	第1回AI王	2021/02/27	未使用問題	2517	岡村靖幸の曲『あの娘ぼくがロングシュート決めたらどんな顔するだろう』はどんなスポーツを題材にした曲でしょう？	バスケットボール	
QA20CAPR-2520	第1回AI王	2021/02/27	未使用問題	2520	フィクションにおいては「であるか」や「是非もなし」といったセリフでよく知られる戦国武将は誰でしょう？	織田信長	
QA20CAPR-2521	第1回AI王	2021/02/27	未使用問題	2521	イタリアの国旗にあって、フランスの国旗にない色は何でしょう？	緑	
QA20CAPR-2524	第1回AI王	2021/02/27	未使用問題	2524	2012年にアイドルグループ「dela」が結成された都市はどこでしょう？	名古屋市	
QA20CAPR-2525	第1回AI王	2021/02/27	未使用問題	2525	女優の光本幸子は、日本舞踊においては何という流派の舞踏家だったでしょう？	藤間流	
QA20CAPR-2529	第1回AI王	2021/02/27	未使用問題	2529	群馬県の郷土玩具「上毛かるた」の札で、「下仁田名産」とされているのはネギと何でしょう？	コンニャク	
QA20CAPR-2533	第1回AI王	2021/02/27	未使用問題	2533	頭に「ハッピー」がつくと安野モヨコの、「モトカレ」がつくと瀧波ユカリの漫画のタイトルになる言葉は何でしょう？	マニア	
QA20CAPR-2535	第1回AI王	2021/02/27	未使用問題	2535	政治家の吉村洋文がかつて顧問弁護士をしており、吉村が政治家に転身するきっかけを作ったとされる、2014年に亡くなった大物タレントは誰でしょう？	やしきたかじん	
